Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level
2025-01-02 00:00:00,B002,299.88,13.74,69.33,Residential,Low
2025-01-02 01:00:00,B002,388.56,-9.21,61.02,Residential,Low
2025-01-02 02:00:00,B002,57.26,6.77,51.1,Residential,High
2025-01-02 03:00:00,B002,143.51,25.95,78.18,Residential,High
2025-01-02 04:00:00,B002,177.6,2.77,58.94,Residential,Medium
2025-01-02 05:00:00,B002,347.84,6.0,78.53,Residential,Medium
2025-01-02 06:00:00,B002,187.04,-8.88,30.23,Residential,High
2025-01-02 07:00:00,B002,186.25,10.67,79.08,Residential,Low
2025-01-02 08:00:00,B002,170.22,1.0,43.64,Residential,Low
2025-01-02 09:00:00,B002,94.35,0.44,72.53,Residential,Medium
2025-01-02 10:00:00,B002,435.66,8.68,35.36,Residential,Medium
2025-01-02 11:00:00,B002,159.64,11.09,65.48,Residential,High
2025-01-02 12:00:00,B002,83.99,27.24,55.66,Residential,Low
2025-01-02 13:00:00,B002,308.78,25.4,31.04,Residential,Low
2025-01-02 14:00:00,B002,482.69,26.33,57.58,Residential,Medium
2025-01-02 15:00:00,B002,54.96,8.75,39.3,Residential,Low
2025-01-02 16:00:00,B002,303.42,32.47,30.23,Residential,High
2025-01-02 17:00:00,B002,248.86,-3.57,75.86,Residential,Low
2025-01-02 18:00:00,B002,306.58,28.78,58.63,Residential,Low
2025-01-02 19:00:00,B002,446.99,9.52,74.86,Residential,High
2025-01-02 20:00:00,B002,233.55,2.93,63.47,Residential,Low
2025-01-02 21:00:00,B002,314.31,-2.16,87.77,Residential,High
2025-01-02 22:00:00,B002,426.59,15.75,89.95,Residential,Low
2025-01-02 23:00:00,B002,176.2,-2.81,39.84,Residential,High
2025-01-03 00:00:00,B002,487.64,14.48,63.59,Residential,Low
2025-01-03 01:00:00,B002,446.58,4.77,36.77,Residential,Medium
2025-01-03 02:00:00,B002,72.44,17.15,78.41,Residential,Medium
2025-01-03 03:00:00,B002,381.56,10.4,89.36,Residential,Medium
2025-01-03 04:00:00,B002,112.23,9.18,63.14,Residential,High
2025-01-03 05:00:00,B002,192.17,22.82,82.48,Residential,Low
2025-01-03 06:00:00,B002,473.55,28.78,63.86,Residential,High
2025-01-03 07:00:00,B002,421.65,3.66,53.91,Residential,Low
2025-01-03 08:00:00,B002,359.76,1.69,45.28,Residential,High
2025-01-03 09:00:00,B002,190.78,-5.59,61.61,Residential,Low
2025-01-03 10:00:00,B002,310.91,18.25,51.91,Residential,Low
2025-01-03 11:00:00,B002,244.96,25.99,74.37,Residential,Medium
2025-01-03 12:00:00,B002,420.92,15.42,40.78,Residential,Medium
2025-01-03 13:00:00,B002,73.43,-9.42,77.73,Residential,Low
2025-01-03 14:00:00,B002,278.91,-7.54,62.13,Residential,Medium
2025-01-03 15:00:00,B002,436.78,21.94,58.93,Residential,Medium
2025-01-03 16:00:00,B002,469.46,24.66,74.86,Residential,Medium
2025-01-03 17:00:00,B002,415.0,-1.12,42.81,Residential,Low
2025-01-03 18:00:00,B002,232.25,31.92,35.34,Residential,Low
2025-01-03 19:00:00,B002,195.44,32.08,51.8,Residential,High
2025-01-03 20:00:00,B002,214.99,17.86,39.56,Residential,Low
2025-01-03 21:00:00,B002,316.11,22.36,74.71,Residential,Medium
2025-01-03 22:00:00,B002,459.25,-1.29,54.98,Residential,Low
2025-01-03 23:00:00,B002,319.55,-6.77,43.61,Residential,High
2025-01-04 00:00:00,B002,458.78,25.16,31.16,Residential,High
2025-01-04 01:00:00,B002,278.68,23.1,89.52,Residential,High
2025-01-04 02:00:00,B002,335.25,-6.76,84.54,Residential,High
2025-01-04 03:00:00,B002,416.55,0.53,42.04,Residential,High
2025-01-04 04:00:00,B002,226.78,-1.92,64.68,Residential,Low
2025-01-04 05:00:00,B002,276.38,-6.27,67.2,Residential,Medium
2025-01-04 06:00:00,B002,197.87,2.82,58.7,Residential,Medium
2025-01-04 07:00:00,B002,136.0,24.59,45.94,Residential,Low
2025-01-04 08:00:00,B002,54.4,-6.62,62.14,Residential,Medium
2025-01-04 09:00:00,B002,474.44,31.93,42.41,Residential,Low
2025-01-04 10:00:00,B002,428.89,11.73,69.56,Residential,Low
2025-01-04 11:00:00,B002,455.34,31.85,53.01,Residential,Medium
2025-01-04 12:00:00,B002,267.53,-4.98,36.92,Residential,Medium
2025-01-04 13:00:00,B002,194.03,8.98,43.78,Residential,High
2025-01-04 14:00:00,B002,436.48,18.3,75.77,Residential,High
2025-01-04 15:00:00,B002,210.32,2.33,78.07,Residential,Low
2025-01-04 16:00:00,B002,267.38,8.72,88.67,Residential,High
2025-01-04 17:00:00,B002,467.15,19.18,52.78,Residential,High
2025-01-04 18:00:00,B002,289.04,-5.55,78.73,Residential,High
2025-01-04 19:00:00,B002,144.62,15.46,66.93,Residential,Low
2025-01-04 20:00:00,B002,345.28,7.2,46.91,Residential,Medium
2025-01-04 21:00:00,B002,194.25,-5.79,55.63,Residential,High
2025-01-04 22:00:00,B002,74.06,10.06,32.96,Residential,Low
2025-01-04 23:00:00,B002,222.23,24.07,48.34,Residential,Low
2025-01-05 00:00:00,B002,440.22,20.29,32.82,Residential,Low
2025-01-05 01:00:00,B002,393.48,-3.86,43.72,Residential,High
2025-01-05 02:00:00,B002,488.01,25.58,44.58,Residential,High
2025-01-05 03:00:00,B002,251.05,-9.68,79.16,Residential,Medium
2025-01-05 04:00:00,B002,293.34,20.48,72.16,Residential,High
2025-01-05 05:00:00,B002,279.02,4.36,88.14,Residential,High
2025-01-05 06:00:00,B002,441.8,8.98,71.48,Residential,Medium
2025-01-05 07:00:00,B002,212.98,19.72,58.25,Residential,Medium
2025-01-05 08:00:00,B002,320.76,-7.27,54.8,Residential,Medium
2025-01-05 09:00:00,B002,181.63,-2.46,52.74,Residential,Medium
2025-01-05 10:00:00,B002,109.61,20.25,60.52,Residential,Low
2025-01-05 11:00:00,B002,470.67,27.57,80.55,Residential,High
2025-01-05 12:00:00,B002,444.83,-8.19,78.29,Residential,Medium
2025-01-05 13:00:00,B002,63.98,32.61,44.44,Residential,Medium
2025-01-05 14:00:00,B002,362.24,-2.82,83.78,Residential,High
2025-01-05 15:00:00,B002,350.17,31.02,50.74,Residential,High
2025-01-05 16:00:00,B002,156.35,19.76,53.52,Residential,Low
2025-01-05 17:00:00,B002,395.05,5.78,52.61,Residential,High
2025-01-05 18:00:00,B002,426.15,-5.44,70.55,Residential,Low
2025-01-05 19:00:00,B002,162.72,26.27,46.78,Residential,Medium
2025-01-05 20:00:00,B002,369.11,-9.05,32.19,Residential,Low
2025-01-05 21:00:00,B002,85.34,6.04,74.86,Residential,Medium
2025-01-05 22:00:00,B002,383.01,3.94,81.53,Residential,Low
2025-01-05 23:00:00,B002,321.71,12.2,32.4,Residential,Medium
2025-01-06 00:00:00,B002,327.6,-9.87,30.57,Residential,Low
2025-01-06 01:00:00,B002,177.93,16.36,65.21,Residential,High
2025-01-06 02:00:00,B002,426.25,1.92,56.92,Residential,Low
2025-01-06 03:00:00,B002,438.33,1.97,65.45,Residential,High
2025-01-06 04:00:00,B002,340.72,-3.22,85.96,Residential,Low
2025-01-06 05:00:00,B002,359.7,25.33,77.72,Residential,Low
2025-01-06 06:00:00,B002,269.19,29.52,61.64,Residential,High
2025-01-06 07:00:00,B002,260.49,2.28,57.81,Residential,Low
2025-01-06 08:00:00,B002,254.81,15.02,54.24,Residential,Low
2025-01-06 09:00:00,B002,474.49,13.41,70.63,Residential,Medium
2025-01-06 10:00:00,B002,335.21,10.25,50.27,Residential,Medium
2025-01-06 11:00:00,B002,159.03,31.6,61.3,Residential,High
2025-01-06 12:00:00,B002,330.43,-6.65,60.22,Residential,Low
2025-01-06 13:00:00,B002,76.22,31.45,82.47,Residential,Medium
2025-01-06 14:00:00,B002,382.23,5.1,75.91,Residential,High
2025-01-06 15:00:00,B002,257.03,3.4,31.98,Residential,Low
2025-01-06 16:00:00,B002,344.3,17.84,48.59,Residential,Low
2025-01-06 17:00:00,B002,497.57,11.69,75.36,Residential,Low
2025-01-06 18:00:00,B002,107.2,6.05,65.55,Residential,Medium
2025-01-06 19:00:00,B002,427.26,19.44,46.53,Residential,Medium
2025-01-06 20:00:00,B002,54.12,-0.94,87.54,Residential,Medium
2025-01-06 21:00:00,B002,136.04,4.07,59.16,Residential,Low
2025-01-06 22:00:00,B002,160.14,29.67,54.95,Residential,Medium
2025-01-06 23:00:00,B002,145.42,-5.27,71.3,Residential,Low
2025-01-07 00:00:00,B002,282.7,30.86,78.26,Residential,Low
2025-01-07 01:00:00,B002,54.86,21.55,36.8,Residential,Low
2025-01-07 02:00:00,B002,105.12,14.03,82.77,Residential,Medium
2025-01-07 03:00:00,B002,87.09,24.45,34.19,Residential,Low
2025-01-07 04:00:00,B002,196.03,32.53,46.96,Residential,Medium
2025-01-07 05:00:00,B002,299.36,13.72,75.84,Residential,Medium
2025-01-07 06:00:00,B002,382.34,29.01,67.58,Residential,High
2025-01-07 07:00:00,B002,381.31,24.84,69.37,Residential,Low
2025-01-07 08:00:00,B002,398.6,1.92,86.02,Residential,High
2025-01-07 09:00:00,B002,331.74,30.1,60.34,Residential,Low
2025-01-07 10:00:00,B002,328.02,24.65,36.24,Residential,High
2025-01-07 11:00:00,B002,176.24,26.92,65.06,Residential,High
2025-01-07 12:00:00,B002,283.25,10.78,48.87,Residential,Low
2025-01-07 13:00:00,B002,381.68,-6.85,81.87,Residential,Low
2025-01-07 14:00:00,B002,364.69,22.0,33.12,Residential,High
2025-01-07 15:00:00,B002,256.21,1.81,44.51,Residential,Low
2025-01-07 16:00:00,B002,418.03,5.58,78.46,Residential,Medium
2025-01-07 17:00:00,B002,93.57,11.42,89.5,Residential,Medium
2025-01-07 18:00:00,B002,144.74,12.56,44.02,Residential,Low
2025-01-07 19:00:00,B002,401.04,24.71,43.69,Residential,High
2025-01-07 20:00:00,B002,262.11,-2.09,38.7,Residential,Medium
2025-01-07 21:00:00,B002,322.28,15.2,59.18,Residential,Medium
2025-01-07 22:00:00,B002,390.9,26.44,83.2,Residential,Low
2025-01-07 23:00:00,B002,151.05,10.95,45.91,Residential,High
2025-01-08 00:00:00,B002,216.06,-3.9,61.1,Residential,Medium
2025-01-08 01:00:00,B002,461.79,3.2,59.44,Residential,High
2025-01-08 02:00:00,B002,232.99,7.24,77.68,Residential,Medium
2025-01-08 03:00:00,B002,126.85,2.02,60.55,Residential,Medium
2025-01-08 04:00:00,B002,401.74,-5.34,36.44,Residential,Low
2025-01-08 05:00:00,B002,471.97,31.05,86.76,Residential,Medium
2025-01-08 06:00:00,B002,247.41,14.33,88.08,Residential,Low
2025-01-08 07:00:00,B002,436.7,-5.05,86.85,Residential,Medium
2025-01-08 08:00:00,B002,302.71,-6.71,75.88,Residential,Medium
2025-01-08 09:00:00,B002,294.75,5.23,58.41,Residential,High
2025-01-08 10:00:00,B002,363.15,-2.59,75.22,Residential,Medium
2025-01-08 11:00:00,B002,418.74,30.75,37.19,Residential,Medium
2025-01-08 12:00:00,B002,362.93,27.15,33.36,Residential,High
2025-01-08 13:00:00,B002,438.25,-2.67,78.74,Residential,Low
2025-01-08 14:00:00,B002,248.1,27.49,85.76,Residential,High
2025-01-08 15:00:00,B002,194.3,14.86,33.03,Residential,High
2025-01-08 16:00:00,B002,492.36,31.62,77.14,Residential,High
2025-01-08 17:00:00,B002,135.69,20.15,30.02,Residential,High
2025-01-08 18:00:00,B002,85.66,-1.38,53.17,Residential,Medium
2025-01-08 19:00:00,B002,250.54,30.3,37.57,Residential,Medium
2025-01-08 20:00:00,B002,116.35,-8.66,34.3,Residential,Low
2025-01-08 21:00:00,B002,185.66,-5.74,75.5,Residential,High
2025-01-08 22:00:00,B002,346.57,-7.73,36.27,Residential,Low
2025-01-08 23:00:00,B002,287.37,27.12,81.4,Residential,Low
2025-01-09 00:00:00,B002,476.79,27.91,73.34,Residential,Medium
2025-01-09 01:00:00,B002,97.76,12.18,39.64,Residential,Medium
2025-01-09 02:00:00,B002,453.11,19.39,50.94,Residential,Medium
2025-01-09 03:00:00,B002,337.72,-4.19,55.82,Residential,Low
2025-01-09 04:00:00,B002,449.49,-8.17,84.82,Residential,High
2025-01-09 05:00:00,B002,371.26,11.6,54.14,Residential,Low
2025-01-09 06:00:00,B002,485.09,13.7,48.2,Residential,High
2025-01-09 07:00:00,B002,52.43,20.08,88.36,Residential,Medium
2025-01-09 08:00:00,B002,103.96,4.43,82.06,Residential,Low
2025-01-09 09:00:00,B002,323.46,8.12,42.47,Residential,High
2025-01-09 10:00:00,B002,137.21,-0.34,74.29,Residential,High
2025-01-09 11:00:00,B002,94.04,15.93,63.22,Residential,High
2025-01-09 12:00:00,B002,473.98,13.33,51.14,Residential,Medium
2025-01-09 13:00:00,B002,402.61,31.49,41.7,Residential,Low
2025-01-09 14:00:00,B002,290.13,32.48,53.78,Residential,Medium
2025-01-09 15:00:00,B002,207.41,9.12,37.69,Residential,High
2025-01-09 16:00:00,B002,254.73,11.19,72.4,Residential,High
2025-01-09 17:00:00,B002,300.51,19.06,30.81,Residential,Low
2025-01-09 18:00:00,B002,125.8,24.22,89.1,Residential,Low
2025-01-09 19:00:00,B002,372.52,21.77,44.05,Residential,Low
2025-01-09 20:00:00,B002,344.65,7.55,41.67,Residential,Medium
2025-01-09 21:00:00,B002,119.37,28.5,60.88,Residential,High
2025-01-09 22:00:00,B002,353.38,18.5,35.97,Residential,Medium
2025-01-09 23:00:00,B002,184.25,1.84,39.82,Residential,Medium
2025-01-10 00:00:00,B002,231.25,16.5,35.35,Residential,Low
2025-01-10 01:00:00,B002,275.83,25.01,80.48,Residential,Medium
2025-01-10 02:00:00,B002,359.35,4.64,35.68,Residential,High
2025-01-10 03:00:00,B002,178.82,9.07,68.99,Residential,Low
2025-01-10 04:00:00,B002,132.43,16.52,63.6,Residential,Low
2025-01-10 05:00:00,B002,77.72,-2.69,83.7,Residential,Medium
2025-01-10 06:00:00,B002,360.34,3.56,67.56,Residential,High
2025-01-10 07:00:00,B002,261.07,12.7,65.1,Residential,High
2025-01-10 08:00:00,B002,351.33,33.68,40.54,Residential,Low
2025-01-10 09:00:00,B002,90.28,9.52,51.35,Residential,Low
2025-01-10 10:00:00,B002,421.31,11.84,62.6,Residential,High
2025-01-10 11:00:00,B002,131.81,-6.13,72.85,Residential,High
2025-01-10 12:00:00,B002,360.53,7.57,54.95,Residential,High
2025-01-10 13:00:00,B002,299.44,13.72,74.05,Residential,Medium
2025-01-10 14:00:00,B002,348.68,19.96,47.17,Residential,High
2025-01-10 15:00:00,B002,132.53,9.42,79.05,Residential,Low
2025-01-10 16:00:00,B002,453.54,-0.52,43.65,Residential,Low
2025-01-10 17:00:00,B002,65.83,31.03,76.52,Residential,Low
2025-01-10 18:00:00,B002,110.39,19.01,50.38,Residential,High
2025-01-10 19:00:00,B002,429.07,24.23,40.09,Residential,Low
2025-01-10 20:00:00,B002,102.32,14.14,56.23,Residential,High
2025-01-10 21:00:00,B002,354.64,12.38,35.64,Residential,High
2025-01-10 22:00:00,B002,323.49,8.21,43.51,Residential,High
2025-01-10 23:00:00,B002,498.33,28.05,66.66,Residential,High
2025-01-11 00:00:00,B002,215.73,6.81,53.01,Residential,Low
2025-01-11 01:00:00,B002,425.49,27.49,71.89,Residential,Low
2025-01-11 02:00:00,B002,418.06,-8.27,82.25,Residential,Low
2025-01-11 03:00:00,B002,312.16,21.45,81.23,Residential,Medium
2025-01-11 04:00:00,B002,294.88,-9.64,35.71,Residential,Medium
2025-01-11 05:00:00,B002,376.47,-6.35,72.99,Residential,Low
2025-01-11 06:00:00,B002,355.4,8.94,87.69,Residential,High
2025-01-11 07:00:00,B002,447.69,32.0,81.52,Residential,Low
2025-01-11 08:00:00,B002,201.58,15.63,81.67,Residential,Low
2025-01-11 09:00:00,B002,82.66,28.26,42.77,Residential,High
2025-01-11 10:00:00,B002,294.3,27.48,37.51,Residential,Low
2025-01-11 11:00:00,B002,406.58,0.14,70.89,Residential,High
2025-01-11 12:00:00,B002,197.12,17.3,85.83,Residential,Low
2025-01-11 13:00:00,B002,272.23,33.27,76.18,Residential,Medium
2025-01-11 14:00:00,B002,419.26,2.84,44.35,Residential,Medium
2025-01-11 15:00:00,B002,402.77,4.61,73.27,Residential,Medium
2025-01-11 16:00:00,B002,302.16,22.79,51.29,Residential,High
2025-01-11 17:00:00,B002,375.53,2.33,80.76,Residential,Medium
2025-01-11 18:00:00,B002,166.75,-6.19,37.16,Residential,High
2025-01-11 19:00:00,B002,116.88,10.53,59.54,Residential,Low
2025-01-11 20:00:00,B002,405.07,5.79,54.28,Residential,Low
2025-01-11 21:00:00,B002,181.59,29.37,76.31,Residential,Medium
2025-01-11 22:00:00,B002,386.78,33.26,57.54,Residential,Low
2025-01-11 23:00:00,B002,163.66,27.33,72.24,Residential,High
2025-01-12 00:00:00,B002,307.71,12.53,81.34,Residential,Low
2025-01-12 01:00:00,B002,333.76,10.23,41.32,Residential,Low
2025-01-12 02:00:00,B002,154.87,15.81,79.29,Residential,Medium
2025-01-12 03:00:00,B002,348.71,-4.9,73.24,Residential,High
2025-01-12 04:00:00,B002,226.66,5.39,79.93,Residential,Low
2025-01-12 05:00:00,B002,419.29,-8.3,52.03,Residential,Medium
2025-01-12 06:00:00,B002,368.02,3.41,54.73,Residential,High
2025-01-12 07:00:00,B002,469.64,11.96,67.83,Residential,Low
2025-01-12 08:00:00,B002,352.3,7.75,30.08,Residential,Low
2025-01-12 09:00:00,B002,367.55,12.02,52.98,Residential,Medium
2025-01-12 10:00:00,B002,421.08,17.38,56.66,Residential,Low
2025-01-12 11:00:00,B002,428.0,22.62,83.69,Residential,Medium
2025-01-12 12:00:00,B002,449.12,26.47,52.46,Residential,Medium
2025-01-12 13:00:00,B002,498.84,2.65,70.08,Residential,Medium
2025-01-12 14:00:00,B002,403.94,4.06,84.87,Residential,Low
2025-01-12 15:00:00,B002,351.61,-1.54,67.49,Residential,Medium
2025-01-12 16:00:00,B002,412.59,17.11,47.75,Residential,Low
2025-01-12 17:00:00,B002,428.27,11.28,32.34,Residential,Low
2025-01-12 18:00:00,B002,194.24,23.5,88.27,Residential,Low
2025-01-12 19:00:00,B002,135.27,20.44,35.54,Residential,High
2025-01-12 20:00:00,B002,360.78,13.1,69.04,Residential,Low
2025-01-12 21:00:00,B002,248.2,30.55,75.04,Residential,Low
2025-01-12 22:00:00,B002,321.45,4.65,89.02,Residential,Medium
2025-01-12 23:00:00,B002,447.25,31.49,36.27,Residential,Low
2025-01-13 00:00:00,B002,75.35,-8.93,57.0,Residential,Low
2025-01-13 01:00:00,B002,247.23,1.82,39.88,Residential,Low
2025-01-13 02:00:00,B002,281.56,-0.99,49.18,Residential,Medium
2025-01-13 03:00:00,B002,400.55,-9.1,83.43,Residential,High
2025-01-13 04:00:00,B002,415.54,23.86,75.2,Residential,Low
2025-01-13 05:00:00,B002,351.22,11.46,68.54,Residential,High
2025-01-13 06:00:00,B002,376.79,27.88,47.94,Residential,Medium
2025-01-13 07:00:00,B002,210.88,2.48,68.57,Residential,Medium
2025-01-13 08:00:00,B002,426.1,8.68,75.89,Residential,Low
2025-01-13 09:00:00,B002,195.02,33.84,89.18,Residential,Medium
2025-01-13 10:00:00,B002,470.42,13.52,47.5,Residential,Low
2025-01-13 11:00:00,B002,74.05,32.19,61.79,Residential,High
2025-01-13 12:00:00,B002,299.99,23.28,59.95,Residential,Medium
2025-01-13 13:00:00,B002,386.25,4.03,48.37,Residential,Low
2025-01-13 14:00:00,B002,306.28,23.23,38.49,Residential,High
2025-01-13 15:00:00,B002,316.84,32.12,70.69,Residential,High
2025-01-13 16:00:00,B002,430.16,30.39,45.88,Residential,Low
2025-01-13 17:00:00,B002,498.51,23.79,68.68,Residential,Medium
2025-01-13 18:00:00,B002,362.67,25.81,50.41,Residential,Medium
2025-01-13 19:00:00,B002,392.91,14.18,80.45,Residential,Low
2025-01-13 20:00:00,B002,197.01,9.67,46.77,Residential,Medium
2025-01-13 21:00:00,B002,82.57,32.94,43.4,Residential,Medium
2025-01-13 22:00:00,B002,113.96,18.79,33.28,Residential,High
2025-01-13 23:00:00,B002,129.83,-5.07,64.02,Residential,Medium
2025-01-14 00:00:00,B002,112.87,-5.67,55.47,Residential,High
2025-01-14 01:00:00,B002,258.21,26.29,40.78,Residential,High
2025-01-14 02:00:00,B002,50.36,26.46,35.25,Residential,Medium
2025-01-14 03:00:00,B002,303.74,13.24,73.62,Residential,Medium
2025-01-14 04:00:00,B002,123.13,20.34,38.01,Residential,High
2025-01-14 05:00:00,B002,185.55,10.85,65.97,Residential,Low
2025-01-14 06:00:00,B002,70.9,-9.38,85.29,Residential,Low
2025-01-14 07:00:00,B002,250.6,26.69,83.36,Residential,Medium
2025-01-14 08:00:00,B002,161.24,23.68,45.72,Residential,Low
2025-01-14 09:00:00,B002,321.2,15.18,30.87,Residential,Low
2025-01-14 10:00:00,B002,226.19,22.1,69.57,Residential,Low
2025-01-14 11:00:00,B002,287.53,25.46,80.42,Residential,Low
2025-01-14 12:00:00,B002,373.56,12.67,72.53,Residential,Low
2025-01-14 13:00:00,B002,184.35,31.57,43.79,Residential,Medium
2025-01-14 14:00:00,B002,203.47,26.15,83.84,Residential,Low
2025-01-14 15:00:00,B002,469.69,18.46,47.3,Residential,High
2025-01-14 16:00:00,B002,475.14,12.01,50.52,Residential,Medium
2025-01-14 17:00:00,B002,275.13,20.55,53.52,Residential,Low
2025-01-14 18:00:00,B002,148.69,9.3,69.14,Residential,Low
2025-01-14 19:00:00,B002,50.32,32.16,39.87,Residential,High
2025-01-14 20:00:00,B002,168.56,-8.3,37.38,Residential,Low
2025-01-14 21:00:00,B002,351.74,4.33,52.87,Residential,High
2025-01-14 22:00:00,B002,373.76,28.46,45.42,Residential,High
2025-01-14 23:00:00,B002,157.65,8.68,66.91,Residential,Medium
2025-01-15 00:00:00,B002,244.18,0.35,60.96,Residential,Medium
2025-01-15 01:00:00,B002,473.24,30.77,64.01,Residential,Medium
2025-01-15 02:00:00,B002,221.52,8.53,73.65,Residential,Low
2025-01-15 03:00:00,B002,434.63,31.83,41.05,Residential,Low
2025-01-15 04:00:00,B002,226.57,8.23,37.53,Residential,High
2025-01-15 05:00:00,B002,142.79,29.45,39.5,Residential,Low
2025-01-15 06:00:00,B002,143.36,30.76,80.31,Residential,Medium
2025-01-15 07:00:00,B002,441.09,15.57,56.37,Residential,High
2025-01-15 08:00:00,B002,109.28,20.61,80.55,Residential,High
2025-01-15 09:00:00,B002,439.89,-8.5,84.77,Residential,Low
2025-01-15 10:00:00,B002,186.45,21.41,77.42,Residential,High
2025-01-15 11:00:00,B002,273.04,8.95,54.63,Residential,Low
2025-01-15 12:00:00,B002,347.65,29.69,54.56,Residential,High
2025-01-15 13:00:00,B002,139.16,-9.59,67.64,Residential,Medium
2025-01-15 14:00:00,B002,218.59,-1.77,55.8,Residential,High
2025-01-15 15:00:00,B002,183.99,16.99,76.59,Residential,High
2025-01-15 16:00:00,B002,473.08,30.14,62.13,Residential,Medium
2025-01-15 17:00:00,B002,56.95,9.61,43.46,Residential,Low
2025-01-15 18:00:00,B002,70.15,-7.57,57.43,Residential,Low
2025-01-15 19:00:00,B002,280.66,15.39,59.65,Residential,High
2025-01-15 20:00:00,B002,144.52,7.73,49.0,Residential,Medium
2025-01-15 21:00:00,B002,117.72,12.66,78.1,Residential,Low
2025-01-15 22:00:00,B002,270.78,28.19,72.36,Residential,Low
2025-01-15 23:00:00,B002,229.6,8.69,54.48,Residential,Low
2025-01-01 00:00:00,B003,401.76,24.15,58.72,Industrial,Low
2025-01-01 01:00:00,B003,496.44,-4.13,77.76,Industrial,High
2025-01-01 02:00:00,B003,89.41,26.26,70.15,Industrial,High
2025-01-01 03:00:00,B003,291.87,-7.78,30.14,Industrial,Low
2025-01-01 04:00:00,B003,356.26,-4.54,36.83,Industrial,Medium
2025-01-01 05:00:00,B003,341.53,22.04,40.71,Industrial,High
2025-01-01 06:00:00,B003,473.18,1.73,81.2,Industrial,High
2025-01-01 07:00:00,B003,332.84,-5.72,35.7,Industrial,Low
2025-01-01 08:00:00,B003,195.86,33.98,32.24,Industrial,Low
2025-01-01 09:00:00,B003,104.85,12.94,65.12,Industrial,Medium
2025-01-01 10:00:00,B003,449.98,-7.83,63.8,Industrial,Medium
2025-01-01 11:00:00,B003,455.57,-2.62,52.88,Industrial,Low
2025-01-01 12:00:00,B003,331.22,22.8,85.91,Industrial,Low
2025-01-01 13:00:00,B003,205.58,-2.29,34.74,Industrial,High
2025-01-01 14:00:00,B003,75.71,30.22,61.79,Industrial,Medium
2025-01-01 15:00:00,B003,445.97,34.99,44.64,Industrial,Medium
2025-01-01 16:00:00,B003,445.5,4.17,37.74,Industrial,Low
2025-01-01 17:00:00,B003,107.83,-8.82,71.3,Industrial,Low
2025-01-01 18:00:00,B003,239.15,30.28,88.96,Industrial,High
2025-01-01 19:00:00,B003,166.65,-9.15,32.15,Industrial,High
2025-01-01 20:00:00,B003,119.19,31.48,75.45,Industrial,Medium
2025-01-01 21:00:00,B003,171.73,26.21,66.93,Industrial,High
2025-01-01 22:00:00,B003,359.73,-0.11,56.32,Industrial,Medium
2025-01-01 23:00:00,B003,195.38,27.75,47.86,Industrial,Low
2025-01-02 00:00:00,B003,111.64,20.91,84.8,Industrial,High
2025-01-02 01:00:00,B003,191.68,-4.74,46.39,Industrial,High
2025-01-02 02:00:00,B003,254.9,30.88,36.27,Industrial,Medium
